2
#####
-40	10
-40.0008	10.0090
-39.9994	10.0168
-39.9966	10.0266
-39.9927	10.0323
-39.9875	10.0375
-39.9813	10.0405
-39.9745	10.0408
-39.9694	10.0365
-39.9628	10.0293
-39.9586	10.0235
-39.9519	10.0155
-39.9458	10.0120
-39.9388	10.0113
-39.9321	10.0163
-39.9264	10.0271
-39.9257	10.0353
-39.9275	10.0459
######
######

